NumClients,DataSize,RingDimension,ClientID,T_KeyGen_MKCKKS_ms,T_KeyGen_ECDH_ms,T_KeyGen_Total_ms,T_Encrypt_ms,T_PartialDec_ms,T_MaskGen_ms,T_ClientTotal_ms
200,65536,131072,147,69.5773,0.703457,70.2807,118.188,34.6957,2526.1,2678.98
200,65536,131072,148,68.6688,0.699966,69.3687,118.472,34.5564,2569.86,2722.89
200,65536,131072,149,69.1503,0.705108,69.8554,120.065,35.2741,2612.49,2767.83
200,65536,131072,150,68.9738,0.682231,69.656,120.421,35.5654,2538.94,2694.93
200,65536,131072,151,68.667,0.71349,69.3805,117.115,34.3647,2534.71,2686.19
200,65536,131072,152,68.8631,0.698825,69.5619,122.427,35.5457,2592.7,2750.67
200,65536,131072,153,68.8794,0.726788,69.6062,122.874,36.1653,2611.15,2770.19
200,65536,131072,154,68.9559,0.710885,69.6668,120.784,35.7702,2547.48,2704.04
200,65536,131072,155,68.893,0.890408,69.7834,118.929,34.8743,2546.01,2699.82
200,65536,131072,156,69.9056,0.703543,70.6091,124.74,35.1161,2548.11,2707.97
200,65536,131072,157,69.0698,0.698862,69.7686,118.02,35.1515,2577.87,2731.04
200,65536,131072,158,69.6233,0.681077,70.3043,118.895,39.4537,2510.31,2668.66
200,65536,131072,159,69.5987,0.690309,70.289,118.911,34.9509,2570.34,2724.2
200,65536,131072,160,69.9274,0.715095,70.6425,119.923,34.788,2531.73,2686.44
200,65536,131072,161,69.6342,0.680457,70.3147,119.506,35.0337,2535.09,2689.63
200,65536,131072,162,69.2477,0.700012,69.9477,122.567,35.9938,2575.5,2734.06
200,65536,131072,163,68.5785,0.73218,69.3107,120.896,35.0552,2621.33,2777.28
200,65536,131072,164,68.1771,0.700121,68.8772,120.004,35.5229,2601.47,2756.99
200,65536,131072,165,69.4973,0.702505,70.1998,120.386,35.2923,2542.67,2698.35
200,65536,131072,166,69.0944,0.703156,69.7975,120.66,34.4049,2517.35,2672.41
200,65536,131072,167,69.175,0.704214,69.8792,117.154,34.5333,2616.73,2768.42
200,65536,131072,168,69.6811,0.710618,70.3917,119.199,34.8516,2566.77,2720.82
200,65536,131072,169,69.4465,0.692339,70.1388,121.985,34.6707,2567.63,2724.29
200,65536,131072,170,69.4903,0.683971,70.1743,119.16,35.0101,2520.39,2674.56
200,65536,131072,171,69.0611,0.70653,69.7677,121.741,36.185,2633.06,2790.99
200,65536,131072,172,68.9784,0.695806,69.6742,124.74,35.1095,2600.54,2760.39
200,65536,131072,173,68.8321,0.69759,69.5297,118.866,35.0729,2605.04,2758.98
200,65536,131072,174,68.8174,0.700987,69.5184,119.646,35.0751,2507.5,2662.23
200,65536,131072,175,68.7151,0.701659,69.4168,117.544,35.946,2545.37,2698.86
200,65536,131072,176,68.9518,0.684161,69.636,119.336,35.0704,2570.05,2724.46
200,65536,131072,177,70.7474,0.697039,71.4445,120.28,35.1488,2553.1,2708.52
200,65536,131072,178,68.7236,0.696507,69.4201,118.305,34.3517,2536.95,2689.61
200,65536,131072,179,68.7938,0.696478,69.4903,119.074,35.161,2572.31,2726.54
200,65536,131072,180,68.8687,0.698532,69.5672,122.267,35.8451,2591.54,2749.65
200,65536,131072,181,69.1367,0.677833,69.8145,119.682,36.0438,2604.75,2760.48
200,65536,131072,182,68.238,0.678985,68.917,119.073,34.968,2544.34,2698.38
200,65536,131072,183,68.7627,0.684487,69.4472,117.861,34.7722,2523.97,2676.61
200,65536,131072,184,68.3651,0.707738,69.0728,118.417,35.2459,2591.89,2745.56
200,65536,131072,185,69.8067,0.69028,70.497,122.714,36.5032,2570.04,2729.26
200,65536,131072,186,70.9033,0.697776,71.601,123.286,37.2191,2572.65,2733.16
200,65536,131072,187,71.4002,0.715064,72.1152,117.56,35.0858,2538.58,2691.22
200,65536,131072,188,71.5036,0.717138,72.2207,120.262,35.5001,2520.12,2675.88
200,65536,131072,189,71.5161,0.725487,72.2416,119.181,36.3778,2580.9,2736.46
200,65536,131072,190,71.4181,0.7316,72.1497,124.121,36.1914,2563.52,2723.83
200,65536,131072,191,72.9591,0.703209,73.6624,118.877,36.8603,2534.58,2690.32
200,65536,131072,192,71.5645,0.704491,72.269,124.723,35.0533,2541.58,2701.35
200,65536,131072,193,69.9714,0.698398,70.6698,121.825,37.9956,2498.73,2658.55
200,65536,131072,194,70.5166,0.700402,71.217,123.643,36.6927,2523.97,2684.3
200,65536,131072,195,71.3809,0.6829,72.0638,120.274,37.5564,2562.21,2720.04
200,65536,131072,196,69.7369,0.712635,70.4496,118.466,35.5898,2569.26,2723.31
200,65536,131072,197,69.418,0.67777,70.0957,122.257,35.5123,2493.48,2651.25
200,65536,131072,198,69.5585,0.688523,70.2471,118.686,35.0781,2514.11,2667.87
200,65536,131072,199,69.325,0.685255,70.0103,122.041,36.0771,2518.59,2676.71
500,65536,131072,0,61.53,0.75356,62.2836,120.91,34.6147,6621,6776.52
500,65536,131072,1,62.1239,0.710007,62.8339,123.448,35.7892,6725.55,6884.79
500,65536,131072,2,76.5536,0.705909,77.2595,126.31,35.567,6690.52,6852.4
500,65536,131072,3,63.4155,0.715638,64.1311,136.642,35.3968,6685.09,6857.13
500,65536,131072,4,63.1872,0.726858,63.914,120.287,35.7311,6750.95,6906.97
500,65536,131072,5,62.8298,0.710798,63.5406,118.185,35.0594,6677.1,6830.34
500,65536,131072,6,65.2463,0.755584,66.0019,122.796,35.1141,6647.69,6805.6
500,65536,131072,7,64.0827,0.724664,64.8074,120.125,35.0369,6647.3,6802.46
500,65536,131072,8,64.8392,0.739092,65.5783,121.573,34.9745,6808.01,6964.56
500,65536,131072,9,64.6925,0.7222,65.4147,121.901,35.5048,6763.09,6920.49
500,65536,131072,10,64.4853,0.715487,65.2007,128.8,37.7549,6767.18,6933.73
500,65536,131072,11,65.0675,0.750013,65.8175,119.623,34.7852,6566.59,6720.99
500,65536,131072,12,65.25,0.718182,65.9681,118.13,34.8132,6545.2,6698.15
500,65536,131072,13,65.0204,0.730265,65.7507,120.712,34.5517,6646.95,6802.22
500,65536,131072,14,64.9566,0.721178,65.6778,119.629,34.9797,6757.39,6912
500,65536,131072,15,65.3195,0.705929,66.0255,119.236,35.0532,6588.42,6742.71
500,65536,131072,16,65.1625,0.721077,65.8835,118.267,34.0068,6498.56,6650.84
500,65536,131072,17,65.9883,0.759951,66.7483,117.696,34.3107,6499.38,6651.39
500,65536,131072,18,65.3121,0.711038,66.0231,122.582,36.1221,6626.76,6785.46
500,65536,131072,19,64.9047,0.749,65.6537,120.788,36.019,6644.01,6800.82
500,65536,131072,20,65.2581,0.758699,66.0168,122.875,36.0082,6511.54,6670.42
500,65536,131072,21,66.1491,0.734413,66.8835,119.685,34.8148,6604.53,6759.03
500,65536,131072,22,68.0458,0.720727,68.7665,118.225,35.3275,6581.36,6734.91
500,65536,131072,23,64.5892,0.725907,65.3151,115.365,33.99,6737.24,6886.6
500,65536,131072,24,64.698,0.786121,65.4841,120.36,37.3931,6657.59,6815.34
500,65536,131072,25,64.8029,0.7169,65.5198,119.533,35.0556,6709.79,6864.38
500,65536,131072,26,64.8176,0.716168,65.5337,141.132,43.96,7501.55,7686.64
500,65536,131072,27,64.558,0.719996,65.278,128.005,37.4934,7058.59,7224.09
500,65536,131072,28,64.8652,0.72267,65.5879,119.144,34.7122,6596.74,6750.6
500,65536,131072,29,63.8064,0.738851,64.5452,119.846,35.1392,6744.12,6899.11
500,65536,131072,30,63.9994,0.71152,64.7109,119.019,35.2637,6596.9,6751.18
500,65536,131072,31,63.5395,0.7436,64.2831,121.044,35.5648,6663.6,6820.21
500,65536,131072,32,63.5754,0.745995,64.3214,119.213,35.426,6707.85,6862.49
500,65536,131072,33,64.0559,0.700348,64.7562,118.806,35.5367,6647.2,6801.54
500,65536,131072,34,64.1673,0.688747,64.856,122.957,36.3106,6563.61,6722.88
500,65536,131072,35,64.1719,0.684217,64.8561,117.767,34.6084,6579.31,6731.69
500,65536,131072,36,63.4492,0.69068,64.1399,119.427,35.2775,6574,6728.71
500,65536,131072,37,64.0214,0.703354,64.7248,119.338,35.5812,6601.38,6756.3
500,65536,131072,38,64.5071,0.706631,65.2137,120.333,35.8217,6575.23,6731.38
500,65536,131072,39,63.4482,0.724214,64.1725,123.047,36.6768,6592.7,6752.43
500,65536,131072,40,63.409,0.686772,64.0957,120.875,35.1022,6507.44,6663.41
500,65536,131072,41,63.141,0.703354,63.8443,119.893,34.4204,6614.93,6769.24
500,65536,131072,42,63.4307,0.702753,64.1335,121.225,36.3664,6631.7,6789.29
500,65536,131072,43,63.484,0.704376,64.1883,130.143,37.5876,6643.52,6811.25
500,65536,131072,44,63.5221,0.694968,64.2171,119.144,35.3939,6490.76,6645.3
500,65536,131072,45,64.697,0.694638,65.3917,119.187,35.1132,6521.85,6676.15
500,65536,131072,46,63.7392,0.726087,64.4653,122.995,35.6692,6616.48,6775.15
500,65536,131072,47,63.5815,0.700311,64.2818,117.595,34.6961,6580.38,6732.67
500,65536,131072,48,63.9762,0.761257,64.7374,122.328,35.1094,6552.94,6710.37
500,65536,131072,49,64.5801,0.705821,65.286,121.654,36.0811,6482.48,6640.21
500,65536,131072,50,63.2832,0.68931,63.9725,121.222,36.1709,6475.95,6633.35
500,65536,131072,51,64.7124,0.729235,65.4416,118.071,35.6063,6614.65,6768.33
500,65536,131072,52,65.1976,0.730809,65.9284,118.676,36.2792,6632.14,6787.1
500,65536,131072,53,65.2546,0.71072,65.9653,119.227,34.9177,6473.91,6628.05
500,65536,131072,54,68.0849,0.82095,68.9058,119.102,35.3361,6489.17,6643.61
500,65536,131072,55,66.572,0.736781,67.3088,118.241,35.0754,6515.22,6668.54
500,65536,131072,56,66.0187,0.765194,66.7839,118.497,35.4821,6609.39,6763.36
500,65536,131072,57,65.7529,0.732302,66.4852,117.723,34.4146,6547.88,6700.02
500,65536,131072,58,65.9163,0.717313,66.6336,118.674,34.4823,6625.5,6778.66
500,65536,131072,59,65.681,0.716602,66.3976,117.131,34.6527,6402.84,6554.62
500,65536,131072,60,64.8924,0.707875,65.6003,118.995,35.0231,6575.28,6729.3
500,65536,131072,61,64.5943,0.737391,65.3317,118.332,34.4459,6657.23,6810.01
500,65536,131072,62,64.1784,0.705842,64.8842,125.977,37.2085,6552.82,6716
500,65536,131072,63,64.4262,0.709518,65.1358,116.795,34.483,6626.69,6777.97
500,65536,131072,64,63.6764,0.693127,64.3695,116.942,34.2874,6548.17,6699.4
500,65536,131072,65,64.1941,0.738002,64.9321,117.063,34.2448,6621.48,6772.78
500,65536,131072,66,63.8728,0.701433,64.5743,116.868,34.2393,6560.77,6711.87
500,65536,131072,67,64.4085,0.703827,65.1124,119.882,36.0547,6598.74,6754.67
500,65536,131072,68,64.1274,0.702646,64.83,119.423,35.166,6567.99,6722.58
500,65536,131072,69,64.2208,0.706563,64.9274,117.455,34.7341,6596.39,6748.58
500,65536,131072,70,65.4041,0.724156,66.1282,118.017,34.5241,6647.68,6800.23
500,65536,131072,71,64.048,0.703567,64.7515,120.438,35.1216,6675.04,6830.6
500,65536,131072,72,64.0345,0.707444,64.742,122.941,34.5251,6598.25,6755.71
500,65536,131072,73,63.9825,0.704649,64.6872,117.654,34.6075,6535.6,6687.86
500,65536,131072,74,64.3269,0.687827,65.0147,125.108,35.668,6627.66,6788.43
500,65536,131072,75,64.2309,0.729856,64.9608,119.282,34.624,6471.59,6625.5
500,65536,131072,76,64.2822,0.707173,64.9894,122.007,34.5507,6606.05,6762.6
500,65536,131072,77,64.585,0.743392,65.3284,121.215,35.9647,6672.54,6829.72
500,65536,131072,78,63.557,0.727753,64.2848,118.185,34.5147,6514.42,6667.12
500,65536,131072,79,63.7057,0.701122,64.4068,117.5,34.7738,6514.59,6666.87
500,65536,131072,80,64.3744,0.738764,65.1131,120.816,36.0621,6643.63,6800.51
500,65536,131072,81,63.9342,0.729305,64.6635,119.981,35.3445,6573.82,6729.14
500,65536,131072,82,64.9622,0.746949,65.7092,120.114,35.8643,6647.1,6803.08
500,65536,131072,83,65.0539,0.720218,65.7741,116.824,34.5191,6528.51,6679.85
500,65536,131072,84,64.3984,0.724176,65.1226,121.435,35.7308,6643.47,6800.64
500,65536,131072,85,64.7834,0.734015,65.5174,120.796,35.8306,6628.2,6784.82
500,65536,131072,86,66.2423,0.701453,66.9438,118.945,34.5213,6533.29,6686.76
500,65536,131072,87,62.6209,0.678459,63.2993,119.813,35.3016,6457.22,6612.34
500,65536,131072,88,61.9129,0.708005,62.6209,120.629,35.1675,6443.11,6598.91
500,65536,131072,89,62.2755,0.706662,62.9822,119.793,35.1521,6673.51,6828.45
500,65536,131072,90,62.7468,0.730708,63.4775,118.058,34.9759,6541.88,6694.91
500,65536,131072,91,62.9835,0.68914,63.6726,118.428,35.002,6514.27,6667.7
500,65536,131072,92,63.3577,0.737712,64.0955,119.741,35.284,6496.3,6651.32
500,65536,131072,93,62.7546,0.699088,63.4537,118.535,34.7482,6555.96,6709.25
500,65536,131072,94,63.3096,0.683689,63.9933,122.46,36.7629,6514.75,6673.97
500,65536,131072,95,62.5943,0.716642,63.3109,118.135,35.4505,6500.68,6654.27
500,65536,131072,96,63.2068,0.710069,63.9169,118.491,34.9213,6528.23,6681.64
500,65536,131072,97,62.8238,0.752659,63.5764,117.525,34.7199,6435.97,6588.21
500,65536,131072,98,63.211,0.707865,63.9188,118.36,35.0984,6602.45,6755.91
500,65536,131072,99,62.8387,0.732622,63.5713,117.415,34.5085,6533.15,6685.07
500,65536,131072,100,63.1395,0.712874,63.8524,118.384,34.5233,6550.87,6703.78
500,65536,131072,101,63.3937,0.76807,64.1618,122.398,36.3318,6592.24,6750.97
500,65536,131072,102,64.9873,0.701102,65.6884,119.985,34.9443,6541.41,6696.34
500,65536,131072,103,61.2199,0.713426,61.9333,118.139,35.0302,6607.07,6760.24
500,65536,131072,104,62.3239,0.705119,63.029,117.32,34.4477,6681.43,6833.2
500,65536,131072,105,62.0736,0.716882,62.7905,117.21,34.6524,6646.24,6798.1
500,65536,131072,106,62.6176,0.698698,63.3162,118.021,36.005,6597.86,6751.88
500,65536,131072,107,62.0881,0.700601,62.7887,118.899,35.2594,6588.48,6742.64
500,65536,131072,108,62.1072,0.719216,62.8264,122.164,36.0598,6531.44,6689.66
500,65536,131072,109,62.7288,0.712454,63.4412,119.973,35.3922,6618.44,6773.8
500,65536,131072,110,62.129,0.705961,62.8349,125.911,35.6186,6568.35,6729.88
500,65536,131072,111,62.0479,0.712123,62.76,120.606,35.4119,6453.82,6609.84
500,65536,131072,112,62.4821,0.736068,63.2181,119.314,34.6779,6430.32,6584.31
500,65536,131072,113,63.0122,0.725919,63.7381,120.514,35.0644,6554.39,6709.97
500,65536,131072,114,63.2023,0.774542,63.9768,120.141,35.3318,6574.62,6730.1
500,65536,131072,115,62.8681,0.71587,63.584,120.646,36.1713,6501.47,6658.29
500,65536,131072,116,62.6453,0.718355,63.3636,119.948,34.7139,6497.04,6651.7
500,65536,131072,117,62.0861,0.708496,62.7946,118.299,35.0881,6519.18,6672.57
500,65536,131072,118,62.6829,0.724155,63.4071,119.803,36.3353,6608.63,6764.77
500,65536,131072,119,64.2063,0.700971,64.9073,119.183,35.6845,6638.21,6793.07
500,65536,131072,120,60.887,0.69969,61.5867,120.448,35.409,6514.91,6670.77
500,65536,131072,121,60.5892,0.688488,61.2776,120.243,35.6197,6520.16,6676.02
500,65536,131072,122,61.0688,0.691503,61.7603,117.299,34.6506,6626.55,6778.5
500,65536,131072,123,60.9457,0.706241,61.6519,120.369,35.1423,6644.37,6799.88
500,65536,131072,124,61.9815,0.697415,62.679,119.459,34.7517,6565.6,6719.81
500,65536,131072,125,60.8913,0.680302,61.5716,119.334,35.3532,6451.6,6606.28
500,65536,131072,126,60.7753,0.685633,61.4609,119.756,35.0756,6547.47,6702.3
500,65536,131072,127,60.6639,0.729215,61.3932,118.983,35.6627,6633.27,6787.91
500,65536,131072,128,61.7992,0.676475,62.4757,117.589,34.2416,6414.16,6565.99
500,65536,131072,129,60.6356,0.681013,61.3166,121.669,35.4924,6617.58,6774.74
500,65536,131072,130,60.751,0.689449,61.4405,117.153,34.8281,6499.75,6651.73
500,65536,131072,131,60.5038,0.682026,61.1859,121.375,36.0814,6551.73,6709.18
500,65536,131072,132,60.6954,0.699168,61.3946,119.819,35.2881,6637.04,6792.15
500,65536,131072,133,61.1199,0.689529,61.8094,122.861,35.3804,6555.36,6713.6
500,65536,131072,134,60.6955,0.683278,61.3787,119.407,35.0622,6630.89,6785.36
500,65536,131072,135,60.4735,0.68978,61.1633,120.027,35.4985,6549.54,6705.06
500,65536,131072,136,63.8898,0.722663,64.6125,117.176,34.2883,6584.55,6736.01
500,65536,131072,137,61.1873,0.691684,61.8789,121.713,35.4495,6633.06,6790.22
500,65536,131072,138,61.4003,0.687967,62.0883,120.029,35.5006,6562.76,6718.29
500,65536,131072,139,61.8504,0.987024,62.8374,119.099,35.2924,6481.11,6635.5
500,65536,131072,140,61.2475,0.693116,61.9406,121.432,35.8927,6566.3,6723.62
500,65536,131072,141,61.9903,0.707143,62.6974,121.559,34.9208,6660.69,6817.17
500,65536,131072,142,61.9626,0.692425,62.655,122.501,34.97,6495.29,6652.77
500,65536,131072,143,62.5709,0.723414,63.2943,120.096,35.1053,6521.18,6676.38
500,65536,131072,144,62.2226,0.688467,62.9111,118.144,34.2677,6412.37,6564.78
500,65536,131072,145,62.6047,0.726558,63.3312,118.78,34.7771,6496.41,6649.97
500,65536,131072,146,62.7652,0.710728,63.4759,118.053,34.3459,6478.83,6631.23
500,65536,131072,147,62.4945,0.724013,63.2185,117.774,34.937,6563.26,6715.97
500,65536,131072,148,62.4566,0.702653,63.1593,119.623,34.6122,6568.34,6722.58
500,65536,131072,149,61.8778,0.699627,62.5775,121.08,35.1951,6466.17,6622.44
500,65536,131072,150,62.6158,0.71161,63.3275,119.967,35.9106,6509.24,6665.12
500,65536,131072,151,62.7643,0.710327,63.4746,117.214,34.4545,6478.16,6629.82
500,65536,131072,152,67.0427,0.722931,67.7657,118.75,34.3925,6589.96,6743.11
500,65536,131072,153,63.0851,0.712431,63.7975,119.917,35.0833,6494.46,6649.46
500,65536,131072,154,62.61,0.721247,63.3313,119.712,35.875,6562.92,6718.51
500,65536,131072,155,62.6969,0.71168,63.4086,119.302,35.3874,6624.67,6779.36
500,65536,131072,156,62.5578,0.720917,63.2787,121.093,35.3907,6634.94,6791.42
500,65536,131072,157,68.2434,0.790649,69.0341,123.332,35.9319,6574.62,6733.89
500,65536,131072,158,63.3304,0.710838,64.0412,117.607,34.0929,6434.41,6586.11
500,65536,131072,159,62.6221,0.705949,63.3281,116.726,34.5544,6559.81,6711.09
500,65536,131072,160,63.1394,0.715797,63.8552,122.956,36.3684,6651.48,6810.8
500,65536,131072,161,63.025,0.778236,63.8032,119.76,35.2982,6650.5,6805.56
500,65536,131072,162,62.9453,0.724985,63.6703,119.341,34.3297,6551.54,6705.21
500,65536,131072,163,62.8277,0.733401,63.5611,118.918,35.3268,6550.83,6705.07
500,65536,131072,164,62.4426,0.717671,63.1603,119.55,34.5271,6513.71,6667.79
500,65536,131072,165,63.0806,0.697082,63.7777,116.94,34.0354,6594.83,6745.8
500,65536,131072,166,62.9132,0.72761,63.6408,119.879,34.9162,6722.83,6877.62
500,65536,131072,167,62.8548,0.711599,63.5664,115.183,34.0548,6559.05,6708.29
500,65536,131072,168,65.0523,1.13582,66.1881,122.806,37.0663,6453.55,6613.42
500,65536,131072,169,63.7305,0.72245,64.4529,117.871,34.8515,6443.6,6596.32
500,65536,131072,170,61.9092,0.712201,62.6214,118.654,35.1413,6530.13,6683.92
500,65536,131072,171,62.0097,0.71242,62.7222,118.705,35.7932,6523,6677.5
500,65536,131072,172,62.1902,0.721869,62.9121,118.36,34.9721,6420.16,6573.49
500,65536,131072,173,62.0143,0.7186,62.7329,121.191,36.063,6509.81,6667.07
500,65536,131072,174,62.0798,0.711107,62.7909,117.886,34.3829,6592.3,6744.57
500,65536,131072,175,62.1733,0.709513,62.8829,121.366,35.3695,6526.42,6683.16
500,65536,131072,176,62.755,0.704504,63.4595,119.218,35.1846,6592.84,6747.24
500,65536,131072,177,62.6303,0.701308,63.3316,128.063,35.9212,6526.03,6690.02
500,65536,131072,178,62.0828,0.695236,62.778,119.579,34.9412,6432.65,6587.17
500,65536,131072,179,62.0968,0.710495,62.8073,118.46,34.8073,6485.66,6638.93
500,65536,131072,180,63.9634,0.725473,64.6888,117.266,34.0624,6604.4,6755.73
500,65536,131072,181,63.3149,0.724331,64.0392,117.695,34.3007,6481.41,6633.41
500,65536,131072,182,62.6847,0.69738,63.3821,116.418,34.6327,6513.94,6664.99
500,65536,131072,183,62.8097,0.718921,63.5286,116.089,34.3001,6480.42,6630.81
500,65536,131072,184,62.8369,0.709823,63.5467,120.712,34.5579,6570.16,6725.43
500,65536,131072,185,64.3995,0.691368,65.0908,118.376,35.0188,6792.79,6946.19
500,65536,131072,186,60.6523,0.690797,61.3431,116.014,34.5088,6523.32,6673.85
500,65536,131072,187,61.0733,0.682913,61.7562,117.025,34.9399,6500.24,6652.21
500,65536,131072,188,61.0466,0.740212,61.7869,116.172,34.302,6513.05,6663.52
500,65536,131072,189,60.9146,0.691419,61.606,117.102,34.2892,6574.82,6726.21
500,65536,131072,190,62.6192,0.751453,63.3706,117.706,34.7845,6532.05,6684.54
500,65536,131072,191,62.0874,0.710245,62.7976,118.946,35.1774,6523.73,6677.86
500,65536,131072,192,62.064,0.711958,62.776,118.705,34.3821,6484.05,6637.14
500,65536,131072,193,62.3703,0.694916,63.0652,118.286,34.647,6583.86,6736.79
500,65536,131072,194,62.3553,0.700286,63.0556,121.759,35.6786,6553.98,6711.42
500,65536,131072,195,61.3972,0.691609,62.0889,118.393,35.3661,6568.46,6722.22
500,65536,131072,196,61.5336,0.690597,62.2242,128.068,37.1068,6513.9,6679.08
500,65536,131072,197,60.8284,0.704534,61.533,118.699,34.7871,6501.84,6655.32
500,65536,131072,198,61.6948,0.706397,62.4012,119.281,39.8137,6566.19,6725.28
500,65536,131072,199,61.6698,0.691309,62.3611,115.726,34.5595,6607.81,6758.09
500,65536,131072,200,61.7834,0.69176,62.4752,121.272,34.3473,6541.65,6697.27
500,65536,131072,201,63.6122,0.731124,64.3433,118.492,34.8421,6440.37,6593.71
500,65536,131072,202,61.2231,0.694084,61.9172,116.352,34.3621,6530.82,6681.53
500,65536,131072,203,62.7603,0.724272,63.4846,119.382,35.6499,6595.16,6750.19
500,65536,131072,204,63.3604,0.719993,64.0804,117.913,36.8209,6546.81,6701.55
500,65536,131072,205,62.4701,0.701168,63.1712,117.815,34.7566,6598.93,6751.5
500,65536,131072,206,61.8244,0.69702,62.5215,122.895,34.2012,6510.01,6667.1
500,65536,131072,207,62.4636,0.706999,63.1706,117.712,35.4396,6514.95,6668.1
500,65536,131072,208,63.7944,0.702369,64.4968,117.37,34.6781,6609.68,6761.73
500,65536,131072,209,68.8694,0.696829,69.5662,121.715,35.9185,6593.59,6751.22
500,65536,131072,210,73.5973,0.705065,74.3024,123.073,38.4462,6528.38,6689.9
500,65536,131072,211,72.5845,0.695546,73.2801,124.654,36.2065,6490.92,6651.78
500,65536,131072,212,71.4335,0.709744,72.1432,128.456,37.7605,6636.99,6803.21
500,65536,131072,213,73.0817,0.798263,73.8799,124.064,37.0847,6626.28,6787.43
500,65536,131072,214,71.1729,0.695707,71.8686,128.863,37.0047,6508.95,6674.82
500,65536,131072,215,70.6422,0.680007,71.3222,123.879,37.2111,6531.47,6692.56
500,65536,131072,216,70.4425,0.703432,71.1459,125.749,36.5733,6434.57,6596.89
500,65536,131072,217,72.1656,0.704313,72.8699,123.25,38.0734,6583.96,6745.29
500,65536,131072,218,70.7973,0.689615,71.4869,136.32,41.7196,6569.89,6747.93
500,65536,131072,219,71.3181,0.713651,72.0318,124.356,38.2728,6486.54,6649.17
500,65536,131072,220,71.2969,0.691348,71.9882,127.826,38.556,6457.07,6623.46
500,65536,131072,221,70.988,0.689746,71.6777,123.74,37.5552,6513.92,6675.22
500,65536,131072,222,71.4056,0.717518,72.1231,126.108,38.8504,6569.49,6734.44
500,65536,131072,223,73.7623,0.695807,74.4581,121.883,37.3484,6483.52,6642.75
500,65536,131072,224,71.0662,0.694535,71.7607,124.405,36.7392,6492.57,6653.72
500,65536,131072,225,71.5833,0.69741,72.2807,123.674,37.5875,6433.92,6595.18
500,65536,131072,226,71.3045,0.699754,72.0042,123.436,37.9229,6576.1,6737.46
500,65536,131072,227,69.9574,0.732828,70.6903,122.945,36.3367,6574.91,6734.19
500,65536,131072,228,70.2742,0.680948,70.9551,122.1,38.2017,6511.07,6671.37
500,65536,131072,229,71.177,0.708932,71.8859,125.677,37.673,6410.97,6574.32
500,65536,131072,230,71.4457,0.707271,72.153,120.947,36.7778,6505.02,6662.75
500,65536,131072,231,73.6395,0.70079,74.3403,121.245,37.4915,6513.06,6671.8
500,65536,131072,232,69.6174,0.678497,70.2959,119.673,36.8238,6538.58,6695.07
500,65536,131072,233,69.1307,0.686112,69.8168,125.597,37.2595,6429.55,6592.41
500,65536,131072,234,69.2175,0.686973,69.9045,124.725,38.3113,6525.57,6688.61
500,65536,131072,235,68.7276,0.682174,69.4098,125.96,38.9487,6485.21,6650.12
500,65536,131072,236,69.2673,0.677706,69.9451,120.134,36.2258,6516.52,6672.88
500,65536,131072,237,69.0641,0.682905,69.747,120.942,37.1341,6495.47,6653.54
500,65536,131072,238,69.5008,0.681012,70.1818,120.031,36.2219,6505.06,6661.31
500,65536,131072,239,70.1041,0.676263,70.7803,120.484,36.4994,6482.79,6639.77
500,65536,131072,240,70.0166,0.676033,70.6926,124.033,41.4151,6493.37,6658.82
500,65536,131072,241,70.109,0.686853,70.7958,119.587,36.1298,6554.73,6710.45
500,65536,131072,242,72.3872,0.677645,73.0649,119.122,35.7944,6500.85,6655.77
500,65536,131072,243,70.0541,0.697002,70.7511,116.083,35.9121,6438.86,6590.86
500,65536,131072,244,73.0088,0.730015,73.7388,117.98,34.7967,6453.3,6606.08
500,65536,131072,245,76.1415,0.833511,76.975,117.111,35.2845,6531.8,6684.2
500,65536,131072,246,74.5054,0.704636,75.21,116.898,34.6063,6486.17,6637.67
500,65536,131072,247,69.392,0.679689,70.0717,117.821,33.7408,6517.59,6669.15
500,65536,131072,248,68.5353,0.677936,69.2132,116.9,34.3912,6476.05,6627.34
500,65536,131072,249,68.9365,0.679358,69.6159,118.283,37.913,7018.41,7174.6
500,65536,131072,250,69.5808,0.700839,70.2816,117.796,34.6404,7093.37,7245.8
500,65536,131072,251,69.7576,0.677625,70.4352,115.174,34.529,7071.6,7221.3
500,65536,131072,252,69.1886,0.696932,69.8855,119.941,36.4159,7002.82,7159.17
500,65536,131072,253,69.0662,0.685581,69.7517,116.117,34.673,7011.9,7162.69
500,65536,131072,254,69.1047,0.688766,69.7935,115.771,33.7232,7018.82,7168.32
500,65536,131072,255,68.5567,0.671603,69.2283,116.794,34.4467,7080.29,7231.53
500,65536,131072,256,70.3028,0.691061,70.9939,116.681,34.6078,7051.65,7202.94
500,65536,131072,257,68.4968,0.693094,69.1899,115.516,34.1459,7076.35,7226.01
500,65536,131072,258,69.0064,0.702232,69.7087,117.683,34.6394,6933.92,7086.24
500,65536,131072,259,69.3619,0.705889,70.0678,115.565,33.8593,7006.16,7155.59
500,65536,131072,260,69.9742,0.694137,70.6683,115.697,34.2872,7049.34,7199.32
500,65536,131072,261,70.9511,0.730857,71.682,120.777,35.454,7044.43,7200.66
500,65536,131072,262,76.5323,0.81723,77.3495,117.887,35.0851,7069.32,7222.29
500,65536,131072,263,78.0323,0.705589,78.7379,116.104,34.7874,6949.89,7100.78
